Date,Content
2020-07-29,South Korea launches safety probe into Tesla vehicles https://t.co/PTOylPy8na https://t.co/tAcEkVx3xe
2020-07-28,Tesla says it took government payroll benefits to offset coronavirus shutdowns https://t.co/wlJUuxVxFd https://t.co/eVI5dC06nk
2020-07-28,Tesla rival will offer semi-automated Lucid Air sedan in early 2021 https://t.co/Rgqt5x0bZd https://t.co/rRygvGMgxK
2020-07-28,Tesla says took government payroll benefits to offset coronavirus shutdowns https://t.co/o9z1iPrN5d https://t.co/FPEJYx4WJJ
2020-07-28,"Tesla has launched a hiring spree in Shanghai with plans to bring on designers at its China studio and about 1,000 factory workers, job posts show, as the electric vehicle maker ramps up production in the world’s biggest auto market https://t.co/ukq4xv0Skt"
2020-07-28,Tesla hiring in Shanghai as production ramps up https://t.co/6aoCJg5Z3m https://t.co/cWnnO7wrG4
2020-07-28,Hydrogen champion Hyundai races to electric as Tesla takes off https://t.co/QyNHLSMNfp via @HyunjooJin Joyce Lee https://t.co/32gI33si5w
2020-07-28,"Tesla launches hiring spree in Shanghai with plans to bring on designers at its China studio and about 1,000 factory workers as production ramps up https://t.co/dI1ZicOJ1O by @yilei000 @brendagoh_ https://t.co/JrWg61w4QY"
2020-07-28,Tesla hiring in Shanghai as production ramps up https://t.co/UVIqmNiJiz https://t.co/RHltTRhSeM
2020-07-28,Hydrogen champion Hyundai races to electric as Tesla takes off https://t.co/6tWLARs1q3 by @HyunjooJin Joyce Lee https://t.co/thKPBE05Kx
2020-07-28,Hydrogen champion Hyundai races to electric as Tesla takes off https://t.co/P7jNCT5m3v https://t.co/36ek44Ye9m
2020-07-24,Column: Tesla boss Musk's desire for more nickel could be a non-starter: Andy Home https://t.co/zyw1iIMdZN https://t.co/99v9ZlTsod
2020-07-23,"Tesla posted a second-quarter profit as cost cuts and strong deliveries helped offset coronavirus-related factory shutdowns, clearing a hurdle that could lead to the electric carmaker's inclusion in the S&amp;P 500 index https://t.co/Sl3MTKcs96"
2020-07-23,"'Please mine more nickel': Tesla CEO Elon Musk urged miners to produce more nickel, a key ingredient in the batteries that power the company’s electric cars https://t.co/KL5br378f1"
2020-07-23,"'Please mine more nickel,' Musk urges as Tesla boosts production https://t.co/XmnR9ilMEr https://t.co/wAvnXCcRf4"
2020-07-23,"A first for Tesla: Elon Musk's carmaker posted a fourth straight quarterly profit, despite disruptions caused by stay-at-home orders https://t.co/hpHUhn5eC3 $TSLA https://t.co/2k871NF3Iw"
2020-07-23,"Tesla posted  a fourth straight quarterly profit for the first time ever, as cost cuts and strong deliveries helped offset disruptions caused by stay-at-home order https://t.co/hpHUhn5eC3 $TSLA https://t.co/PSABf33Mci"
2020-07-23,"'Please mine more nickel,' Musk urges as Tesla boosts production https://t.co/r5fJGoGanf https://t.co/TWeRY3GA6L"
2020-07-23,"Tesla reported a fourth straight quarterly profit, sending its stock up over 4% in after-hours trading and clearing a hurdle that could lead to the electric carmaker's inclusion in the S&amp;P 500 index https://t.co/hpHUhn5eC3 $TSLA https://t.co/jwrDWYTYEG"
2020-07-23,Tesla chooses Texas for new Cybertruck factory https://t.co/fOWqRDxujj https://t.co/5ucFpGK83s
2020-07-23,Breakingviews - Tesla’s wacky valuation has a link to reality https://t.co/lds0tygfP4 https://t.co/ElgWIU02nm
2020-07-23,"Tesla posted a fourth straight quarterly profit - a first for the company - despite disruptions caused by stay-at-home orders, sending its stock up more than 4% in after-hours trading https://t.co/hpHUhnmPtB $TSLA https://t.co/KRU1gc1ai4"
2020-07-22,Tesla chooses Texas for new Cybertruck factory https://t.co/XfZrm7no4V https://t.co/Fso3AwlQ23
2020-07-22,Tesla extends rally as traders bet on potential S&amp;P 500 entry https://t.co/HGQIUjf3ll https://t.co/gzlxjVCPF5
2020-07-22,"How investors value Tesla: Investors have placed an unusually high premium on Tesla over its more traditional competitors, in such areas as value per vehicle sold, value per dollar of revenue and forward price-to-earnings ratio https://t.co/C5s8vThXh1 https://t.co/wsmlocb1d4"
2020-07-22,Tesla extends rally as traders bet on potential S&amp;P 500 entry https://t.co/NgNw1pyrHl https://t.co/8l9vODPuuL
2020-07-22,Tesla extends rally as traders bet on potential S&amp;P 500 entry https://t.co/ksDyzyCcpl https://t.co/KG63o5d0QN
2020-07-22,"Tesla’s rapid ascent to the most valuable automaker in the world marks the beginning of a new era for the industry, one in which expertise in digital technology and electrification will be the critical factor for success https://t.co/dqhE2GV0yU by @MinamiFunakoshi &amp; Paul Lienert"
2020-07-22,Tesla hiring servicing staff in 'unsupportive' Singapore https://t.co/o0HC9be6IQ https://t.co/y6yjzegVE4
2020-07-22,Tesla electrifies the auto industry’s new era: Elon Musk’s young carmaker leads global transformation of transportation https://t.co/NUQqhg314r by @MinamiFunakoshi and Paul Lienert
2020-07-22,"Tesla CEO Elon Musk qualified for a payout worth an unprecedented $2.1 billion, his second jackpot since May from the electric car maker following its massive stock surge https://t.co/lwdNoXaL6e"
2020-07-22,"Tesla's rapid rise to become the world’s most valuable carmaker could mark the start of a new era for the global auto industry, defined by a Silicon Valley approach to software that is overtaking old-school manufacturing know-how https://t.co/gISiAS1dfx"
2020-07-22,How Tesla defined a new era for the global auto industry https://t.co/2e5XzcTyYi via @EdTaylorJourno Norihiko Shirouzu @JBWEyesonroad https://t.co/HCCu5Fmu1v
2020-07-22,Tesla hiring servicing staff in 'unsupportive' Singapore https://t.co/0USf5zSO7S https://t.co/BrZjQCD6RP
2020-07-22,How Tesla defined a new era for the global auto industry https://t.co/Llc40M9bav by @EdTaylorJourno Norihiko Shirouzu @JBWEyesonroad https://t.co/zsfypqlAJ8
2020-07-22,Tesla hiring servicing staff in 'unsupportive' Singapore https://t.co/ZhH0zIEBWE https://t.co/EFhKvyRM69
2020-07-21,Tesla's Musk qualifies for $2.1 billion payday https://t.co/SCgMJBX3cr https://t.co/ttOBxDMmqp
2020-07-21,Profit or not? Analysts divided ahead of Tesla's second-quarter results https://t.co/YeAPJbTEdx https://t.co/eA3iiNxSqk
2020-07-21,Tesla's Musk qualifies for $2.1 billion payday https://t.co/PwqB8PrfW5 https://t.co/LP63qneFdB
2020-07-21,Profit or not? Analysts divided ahead of Tesla's second-quarter results https://t.co/DzQugfxoLd https://t.co/Zc3vFHz9mU
2020-07-21,Tesla share rally propels some early fan investors to riches https://t.co/8jSaifndhN https://t.co/YysblDEitU
2020-07-20,Tesla share rally propels some early fan investors to riches https://t.co/WsKBE38rkq https://t.co/G9iPJoZ0yM
2020-07-20,Tesla share rally propels some early fan investors to riches https://t.co/BBlutldZ4m https://t.co/kUa8jgg000
2020-07-20,WATCH: Tesla chief executive Elon Musk overtakes Warren Buffett on the Bloomberg billionaires list https://t.co/CXbMOYPctQ https://t.co/ZFeAmk8Klv
2020-07-19,ICYMI: Tesla shares have soared 500% over the past year and there are two major upcoming events that could push the stock even higher https://t.co/XjCSXS9bGh https://t.co/cjvIzRKcKg
2020-07-19,"ICYMI: Tesla appears on the verge of joining the S&amp;P 500, which would unleash a flood of new demand for the electric car maker’s shares https://t.co/XjCSXRRAOJ https://t.co/rmEZWpfWp7"
2020-07-19,WATCH: Tesla CEO Elon Musk becomes the seventh-richest person in the world https://t.co/CXbMOYPctQ https://t.co/xnljxW75O9
2020-07-19,ICYMI: Tesla investors are gearing up for two possible milestones in coming week: the likelihood of the electric car maker's fourth straight quarterly profit and an open door to the S&amp;P 500 https://t.co/XjCSXS9bGh https://t.co/M6qQbxbEU8
2020-07-19,"WATCH: Elon Musk’s net worth soared past Warren Buffett’s as the Tesla chief executive became the seventh-richest person in the world, according to the Bloomberg Billionaires Index https://t.co/CXbMOYxB5g https://t.co/kpzvf7vGrB"
2020-07-19,"ICYMI: Wall Street’s most controversial stock may be about to go mainstream. Tesla appears on the verge of joining the S&amp;P 500, a major accomplishment for CEO Elon Musk https://t.co/XjCSXS9bGh https://t.co/9yOMEQD7gz"
2020-07-19,WATCH: Tesla shares have soared 500% over the past year and there are two major upcoming events that could push the stock even higher https://t.co/XjCSXRRAOJ https://t.co/sJvCfTUxfV
2020-07-19,"WATCH: Tesla appears on the verge of joining the S&amp;P 500, which would unleash a flood of new demand for the electric car maker’s shares https://t.co/XjCSXRRAOJ https://t.co/oUp464LTjB"
2020-07-18,WATCH: Tesla investors are gearing up for two possible milestones in coming week: the likelihood of the electric car maker's fourth straight quarterly profit and an open door to the S&amp;P 500 https://t.co/XjCSXRRAOJ https://t.co/43BGvg8HPM
2020-07-18,ICYMI: Tesla chief executive Elon Musk overtakes Warren Buffett on the Bloomberg billionaires list https://t.co/CXbMOYPctQ https://t.co/HPn4B3wc2e
2020-07-18,"WATCH: Wall Street’s most controversial stock may be about to go mainstream. Tesla appears on the verge of joining the S&amp;P 500, a major accomplishment for CEO Elon Musk https://t.co/XjCSXS9bGh https://t.co/WPEjULBISz"
2020-07-18,ICYMI: Tesla CEO Elon Musk becomes the seventh-richest person in the world https://t.co/CXbMOYPctQ https://t.co/Gcd0PN3PZl
2020-07-18,"ICYMI: Elon Musk’s net worth soared past Warren Buffett’s as the Tesla chief executive became the seventh-richest person in the world, according to the Bloomberg Billionaires Index https://t.co/CXbMOYxB5g https://t.co/cP7pP3WfEA"
2020-07-16,No coronavirus risk to Tesla's Elon Musk after meeting with Oklahoma governor - spokesman https://t.co/HGnYLqZama https://t.co/9anVTtKMjB
2020-07-16,Tesla’s vehicle registrations nearly halved in the U.S. state of California during the second quarter: data https://t.co/8CxqfDmULu https://t.co/7oukQm9vT7
2020-07-16,No coronavirus risk to Tesla's Elon Musk after meeting with Oklahoma governor - spokesman https://t.co/N02h97PHJt https://t.co/RyzGU7sXAj
2020-07-15,Nissan unveiled a premium electric SUV called Ariya to help the automaker take on Tesla https://t.co/cHMZnusMzZ https://t.co/rOcuE4cZ2X
2020-07-15,No coronavirus risk to Tesla's Elon Musk after meeting with Oklahoma governor: spokesman https://t.co/GEnE3O7ren https://t.co/wvJFp2r9he
2020-07-15,Tesla secures tax breaks for cybertruck factory in Texas https://t.co/dkJOWl5phU https://t.co/gdtmOtsIXy
2020-07-15,Tesla secures tax breaks for cybertruck factory in Texas https://t.co/q3HB3M3ltu https://t.co/vNrbYKZbZP
2020-07-14,Texas county approves tax subsidies for new Tesla vehicle factory https://t.co/8xaadV6srM https://t.co/LT2Iv8zR60
2020-07-14,German court bans Tesla ad statements related to autonomous driving https://t.co/2LQowuD42j https://t.co/I2NzJCsDQk
2020-07-14,German court bans Tesla ad statements related to autonomous driving https://t.co/wDsxefmgax https://t.co/MAGR19DWg2
2020-07-14,"With a decision expected within a few weeks, the Austin-versus-Tulsa contest is heating up as both are on the short list to land a $1.1 billion vehicle assembly plant for Tesla - and up to 20,000 new jobs https://t.co/xS2sI4A7Mt"
2020-07-14,Chongqing city district says it discussed projects with Tesla https://t.co/8OmgRs4N8h https://t.co/iA8kVN4JVE
2020-07-14,Tesla taps brake on massive stock rally https://t.co/QgCfkmholb https://t.co/ZW5MoMBVnb
2020-07-14,Free pizza and a 75-foot statue of Musk: the battle for the next Tesla plant https://t.co/AzUMx6ckiE https://t.co/4PJPdlxDl1
2020-07-13,"Tesla extends rally, up over 60% in two weeks https://t.co/uxP4QhZUK5 https://t.co/4iVC55Q4zV"
2020-07-13,Free pizza and a 75-foot statue of Musk: the battle for the next Tesla plant https://t.co/Vzobtq8xrT https://t.co/ZKZHY2naiX
2020-07-13,"Investors sent shares of Tesla soaring after the automaker slashed the price of its electric sport utility vehicle, the Model Y, by $3,000 to just under $50,000 https://t.co/pEsdCkk2pD https://t.co/NvfRyOE7iC"
2020-07-13,"Tesla extends rally, up over 60% in two weeks https://t.co/3ubEAuwfS0 https://t.co/cDcYZTJBmp"
2020-07-13,"Just four months after launching the Model Y sport utility vehicle, Tesla has slashed its price by $3,000 https://t.co/l6PjF8sEL7 https://t.co/pKt7fn7P5Q"
2020-07-12,WATCH: Tesla founder Elon Musk mocked shortsellers with sale of red satin ‘Short Shorts’ https://t.co/oH9gcDJe18 https://t.co/WYNwyMoEGu
2020-07-12,"Tesla has cut the price of its sport utility vehicle, the Model Y, by $3,000 just four months after its launch https://t.co/l6PjF8sEL7 https://t.co/mJyDlthKfH"
2020-07-12,"WATCH: After beating vehicle delivery estimates for the second quarter, Tesla took time out to poke fun at the company's naysayers - with sales of red satin ‘Short Shorts’ https://t.co/oH9gcDrD9A https://t.co/9op6ZX4vOb"
2020-07-12,WATCH: Tesla founder Elon Musk mocked shortsellers with sale of red satin ‘Short Shorts’ on the automaker's shop website https://t.co/oH9gcDrD9A https://t.co/9sGfTB2frd
2020-07-12,"WATCH: Tesla founder Elon Musk took a dig at short sellers by becoming seller of shorts - red satin ones, to be precise https://t.co/oH9gcDrD9A https://t.co/a2xDKRQjwk"
2020-07-12,Tesla slashes Model Y SUV price as pandemic weighs on auto sector https://t.co/3CBKKLwqzZ https://t.co/0zVuGBMEFA
2020-07-12,ICYMI: Tesla founder Elon Musk mocked shortsellers with sale of red satin ‘Short Shorts’ https://t.co/oH9gcDrD9A https://t.co/ofULc9f08U
2020-07-12,"ICYMI: After beating vehicle delivery estimates for the second quarter, Tesla took time out to poke fun at the company's naysayers - with sales of red satin ‘Short Shorts’ https://t.co/oH9gcDrD9A https://t.co/ZeknlUTfZc"
2020-07-12,"Tesla cuts price of Model Y SUV by $3,000, Electrek says https://t.co/xaYa72LSsw https://t.co/2SY0ncvPvI"
2020-07-12,Tesla chief executive Elon Musk overtakes Warren Buffett on the Bloomberg billionaires list https://t.co/CXbMOYPctQ https://t.co/3XZAaI7r6D
2020-07-11,ICYMI: Tesla founder Elon Musk mocked shortsellers with sale of red satin ‘Short Shorts’ on the automaker's shop website https://t.co/oH9gcDrD9A https://t.co/Lb7KVvte3k
2020-07-11,"Tesla cuts price of Model Y SUV by $3,000, Electrek says https://t.co/8OuNQTTb9Y https://t.co/jLe2cxkJO3"
2020-07-11,"ICYMI: Tesla founder Elon Musk took a dig at short sellers by becoming seller of shorts - red satin ones, to be precise https://t.co/oH9gcDrD9A https://t.co/gLtxoVPk9M"
2020-07-11,Tesla CEO Elon Musk becomes the seventh-richest person in the world https://t.co/CXbMOYxB5g https://t.co/AkrdQicXGG
2020-07-11,"Elon Musk’s net worth soared past Warren Buffett’s as the Tesla chief executive became the seventh-richest person in the world, according to the Bloomberg Billionaires Index https://t.co/CXbMOYPctQ https://t.co/AozdKrQQ13"
2020-07-11,"Wall Street’s most controversial stock may be about to go mainstream. Tesla appears on the verge of joining the S&amp;P 500, a major accomplishment for CEO Elon Musk https://t.co/XjCSXS9bGh https://t.co/1lukCrR2YK"
2020-07-11,Tesla investors are gearing up for two possible milestones in coming weeks: the likelihood of the electric car maker's fourth straight quarterly profit and an open door to the S&amp;P 500 https://t.co/XjCSXRRAOJ https://t.co/jdQDgs3kzz
